RecordID,Timestamp,Message
REC-001207,2025-06-25 15:44:47,Facing an issue where my phone at floor 1 showing access denied need this fixed ASAP.
REC-001208,2025-07-14 19:51:47,User youssef.t reported: the printer at training hall is not working again please grant access to shared drive. Contact: david.p
REC-001209,2025-07-29 13:06:47,Facing an issue where the server keeps restarting randomly please setup new email account. Contact: alex.b
REC-001210,2025-07-21 22:58:47,Problem encountered: VPN connection drops every few minutes need this fixed ASAP.
REC-001211,2025-08-18 14:18:47,Facing an issue where performance on PowerPoint is extremely slow colleagues on floor 3 also affected.
REC-001212,2025-07-21 06:30:47,User khaled.a reported: can't log in to Excel need this fixed ASAP.
REC-001213,2025-07-11 06:52:47,Request for support regarding performance on SharePoint is extremely slow please fix wifi. Contact: sofia.g
REC-001214,2025-07-03 18:32:47,Could you please check Teams refuses to start after update this is blocking me from completing my tasks. Contact: fatima.z
REC-001215,2025-08-05 09:09:47,Request for support regarding performance on Word is extremely slow colleagues on lab room also affected.
REC-001216,2025-09-18 23:19:47,I'm having trouble with the laptop keeps restarting randomly this has been happening since yesterday.
REC-001217,2025-08-05 23:58:47,"User alex.b reported: can't log in to Outlook already tried restarting, no success."
REC-001218,2025-08-25 17:02:47,Could you please check my tablet at floor 2 showing printer jam need this fixed ASAP.
REC-001219,2025-07-14 05:46:47,User li.chen reported: VPN connection drops every few minutes need this fixed ASAP.
REC-001220,2025-06-25 20:23:47,I'm having trouble with the printer at lab room is not working again causing delays in project work.
REC-001221,2025-09-08 10:08:47,User david.p reported: VPN connection drops every few minutes this has been happening since yesterday.
REC-001222,2025-07-11 01:07:47,Could you please check the phone keeps restarting randomly colleagues on floor 1 also affected.
REC-001223,2025-07-02 03:43:47,alex.b submitted a ticket: can't log in to Zoom need this fixed ASAP.
REC-001224,2025-08-27 18:12:47,I'm having trouble with the printer at floor 2 is not working again need this fixed asap.
REC-001225,2025-08-04 14:41:47,Need urgent help with can't log in to Excel causing delays in project work.
REC-001226,2025-09-09 22:53:47,Problem encountered: the workstation keeps restarting randomly this has been happening since yesterday.
REC-001227,2025-09-18 17:26:47,I'm having trouble with my phone at lab room showing blue screen this has been happening since yesterday. Contact: ahmed.h
REC-001228,2025-09-22 15:49:47,"Request for support regarding can't log in to Chrome already tried restarting, no success."
REC-001229,2025-09-20 20:37:47,Request for support regarding SharePoint refuses to start after update this has been happening since yesterday.
REC-001230,2025-09-09 18:50:47,john.doe submitted a ticket: my workstation at datacenter showing access denied need this fixed ASAP.
REC-001231,2025-08-04 04:35:47,Facing an issue where the workstation keeps restarting randomly causing delays in project work.
REC-001232,2025-08-20 04:10:47,I'm having trouble with my phone at lab room showing disk full please replace keyboard.
REC-001233,2025-08-21 20:34:47,I'm having trouble with performance on Slack is extremely slow this has been happening since yesterday.
REC-001234,2025-08-19 12:53:47,Could you please check the printer at remote is not working again need this fixed asap.
REC-001235,2025-08-15 08:20:47,"Request for support regarding my server at floor 1 showing access denied already tried restarting, no success."
REC-001236,2025-07-10 01:12:47,Request for support regarding Word refuses to start after update this is blocking me from completing my tasks.
REC-001237,2025-08-29 08:54:47,Request for support regarding can't log in to SharePoint this has been happening since yesterday. Contact: olivia.m
REC-001238,2025-07-25 16:14:47,"Need urgent help with unable to access Outlook, request ID #TKT-81920 please grant access to shared drive."
REC-001239,2025-07-05 16:47:47,Problem encountered: performance on Teams is extremely slow please replace keyboard.
REC-001240,2025-08-20 18:51:47,Problem encountered: my phone at datacenter showing network timeout causing delays in project work.
REC-001241,2025-09-22 06:39:47,I'm having trouble with zoom refuses to start after update colleagues on lab room also affected.
REC-001242,2025-08-03 22:06:47,Request for support regarding VPN connection drops every few minutes this is blocking me from completing my tasks.
REC-001243,2025-07-10 00:01:47,Problem encountered: performance on OneDrive is extremely slow need this fixed ASAP.
REC-001244,2025-08-08 20:09:47,"I'm having trouble with can't log in to Outlook already tried restarting, no success."
REC-001245,2025-06-26 23:47:47,sofia.g submitted a ticket: the printer at training hall is not working again please install VPN client. Contact: hannah.j
REC-001246,2025-07-06 14:16:47,Request for support regarding can't log in to Word causing delays in project work.
REC-001247,2025-07-23 20:49:47,Need urgent help with the phone keeps restarting randomly causing delays in project work. Contact: alex.b
REC-001248,2025-07-02 20:25:47,User hannah.j reported: can't log in to Word causing delays in project work.
REC-001249,2025-09-21 12:24:47,youssef.t submitted a ticket: the printer at datacenter is not working again colleagues on datacenter also affected.
REC-001250,2025-07-26 00:46:47,Could you please check the server keeps restarting randomly colleagues on branch office also affected.
REC-001251,2025-08-18 22:14:47,mohamed.s submitted a ticket: VPN connection drops every few minutes this has been happening since yesterday.
REC-001252,2025-09-04 20:08:47,User alex.b reported: performance on Excel is extremely slow need this fixed ASAP. Contact: sofia.g
REC-001253,2025-08-12 00:06:47,I'm having trouble with can't log in to Teams this is blocking me from completing my tasks. Contact: sofia.g
REC-001254,2025-07-16 10:24:47,Need urgent help with Excel refuses to start after update this is blocking me from completing my tasks. Contact: john.doe
REC-001255,2025-06-27 21:09:47,I'm having trouble with can't log in to Excel please reset password.
REC-001256,2025-08-15 00:29:47,Could you please check performance on Word is extremely slow please reset password.
REC-001257,2025-07-15 17:04:47,Could you pls check my server at branch office showing disk full causing delays in project work.
REC-001258,2025-09-10 13:20:47,I'm having trouble with the phone keeps restarting randomly colleagues on training hall also affected.
REC-001259,2025-09-09 05:25:47,Request for support regarding VPN connection drops every few minutes need this fixed ASAP.
REC-001260,2025-07-02 19:17:47,"Request for support regarding unable to access Outlook, request ID #TKT-12132 this is blocking me from completing my tasks."
REC-001261,2025-09-15 12:34:47,Need urgent help with Chrome refuses to start after update need this fixed ASAP.
REC-001262,2025-08-27 18:38:47,mohamed.s submitted a ticket: performance on SharePoint is extremely slow please grant access to shared drive.
REC-001263,2025-09-11 04:55:47,"Request for support regarding can't log in to powerpoint already tried restarting, no success."
REC-001264,2025-08-16 16:03:47,Request for support regarding the printer at floor 3 is not working again this is blocking me from completing my tasks.
REC-001265,2025-09-19 05:12:47,"Could you please check unable to access PowerPoint, request ID #TKT-56664 please upgrade RAM."
REC-001266,2025-08-20 16:32:47,"Problem encountered: the phone keeps restarting randomly already tried restarting, no success."
REC-001267,2025-07-06 01:45:47,Nina.b submitted a ticket: performance on zoom is extremely slow need this fixed asap. contact: fatima.z
REC-001268,2025-07-10 16:46:47,"I'm having trouble with unable to access teams, request id #tkt-28742 already tried restarting, no success. contact: nina.b"
REC-001269,2025-07-02 23:44:47,"Could you pls check can't log in to SAP already tried restarting, no success. Contact: khaled.a"
REC-001270,2025-07-11 22:35:47,"I'm having trouble with unable to access Teams, request ID #TKT-16729 need this fixed ASAP."
REC-001271,2025-07-15 00:36:47,Could you pls check SharePoint refuses to start after update colleagues on floor 3 also affected.
REC-001272,2025-07-29 00:56:47,Request for support regarding VPN connection drops every few minutes need this fixed ASAP. Contact: alex.b
REC-001273,2025-07-18 03:51:47,Could you please check the printer at remote is not working again this is blocking me from completing my tasks.
REC-001274,2025-09-11 00:04:47,Sarah.k submitted a ticket: word refuses to start after update this is blocking me from completing my tasks.
REC-001275,2025-08-03 01:28:47,User david.p reported: my desktop at floor 1 showing error code 720 this has been happening since yesterday.
REC-001276,2025-08-10 02:07:47,"emma.w submitted a ticket: VPN connection drops every few minutes already tried restarting, no success."
REC-001277,2025-08-03 00:41:47,Request for support regarding can't log in to Excel colleagues on remote also affected.
REC-001278,2025-07-08 02:23:47,youssef.t submitted a ticket: VPN connection drops every few minutes causing delays in project work.
REC-001279,2025-08-14 08:28:47,"Facing an issue where VPN connection drops every few minutes already tried restarting, no success. Contact: khaled.a"
REC-001280,2025-08-01 13:06:47,"Could you please check the printer at branch office is not working again already tried restarting, no success."
REC-001281,2025-07-15 06:45:47,sofia.g submitted a ticket: VPN connection drops every few minutes causing delays in project work.
REC-001282,2025-07-11 03:34:47,olivia.m submitted a ticket: the laptop keeps restarting randomly colleagues on floor 2 also affected.
REC-001283,2025-07-01 04:08:47,Problem encountered: Chrome refuses to start after update causing delays in project work.
REC-001284,2025-06-30 11:56:47,Need urgent help with can't log in to Teams this has been happening since yesterday.
REC-001285,2025-08-29 21:20:47,Could you please check the workstation keeps restarting randomly please setup new email account.
